Nr;ImageId;Width;Height;Ratio[W/H]
74;"http%3A%2F%2Frdfh.ch%2F0804%2F-GXKP0UBRn2rmnxgSU-OEQ";2350;1562;1.5044814340588988
75;"http%3A%2F%2Frdfh.ch%2F0804%2F-GdaatW1RXGAZl7SmdELLw";2059;1267;1.6250986582478295
76;"http%3A%2F%2Frdfh.ch%2F0804%2F-GlxFBOsR7-JMU6qEnhCFQ";2100;1400;1.5
77;"http%3A%2F%2Frdfh.ch%2F0804%2F-HESBtBsSYeTj6JeGGFxwA";3821;5677;0.6730667606129999
78;"http%3A%2F%2Frdfh.ch%2F0804%2F-HHdyVqRSdWT8x-z19hGjg";5925;4361;1.35863334097684
79;"http%3A%2F%2Frdfh.ch%2F0804%2F-Hc1DXTeQH2L6yjyRzwXnQ";5729;3117;1.8379852422200833
80;"http%3A%2F%2Frdfh.ch%2F0804%2F-Hkh17eFRQi7pmAxzBXB9A";4830;3218;1.5009322560596643
81;"http%3A%2F%2Frdfh.ch%2F0804%2F-HltATaySdSBgOjKyu0O2w";4994;3329;1.50015019525383
82;"http%3A%2F%2Frdfh.ch%2F0804%2F-HrAdlliRF6o4qgQml8nWQ";5159;3674;1.404191616766467
83;"http%3A%2F%2Frdfh.ch%2F0804%2F-HrWWdKZQcaioLUKEuHdEg";4934;3923;1.2577109355085394
84;"http%3A%2F%2Frdfh.ch%2F0804%2F-HuqHJN-RvurKLzp9R1Ydw";4530;3313;1.3673407787503773
85;"http%3A%2F%2Frdfh.ch%2F0804%2F-HxsbH1TQ0S7az3pimET-g";3473;5353;0.6487950681860639
86;"http%3A%2F%2Frdfh.ch%2F0804%2F-I-cczqfQFCbzz4TJkcBqg";4585;3017;1.519721577726218
87;"http%3A%2F%2Frdfh.ch%2F0804%2F-ILhUWFHTzu8R9efaGbJ9A";5555;3144;1.7668575063613232
88;"http%3A%2F%2Frdfh.ch%2F0804%2F-IY9v0cwSaWWxjD43ZgWZg";7296;4762;1.5321293574128518
89;"http%3A%2F%2Frdfh.ch%2F0804%2F-J1omBnqSgyxwW5PLvod4Q";4372;3489;1.2530811120664946
90;"http%3A%2F%2Frdfh.ch%2F0804%2F-JQ6BuTRTCK8BQgdO0o6DA";4561;3824;1.1927301255230125
91;"http%3A%2F%2Frdfh.ch%2F0804%2F-JlZ4abMSCebHENKBwvCTw";6655;4898;1.3587178440179666
92;"http%3A%2F%2Frdfh.ch%2F0804%2F-Jo_8ndMTweynyxXmDbSVQ";5632;5636;0.9992902767920511
93;"http%3A%2F%2Frdfh.ch%2F0804%2F-Jvvlf4tTfGaA3vskkd-sg";3475;2473;1.405175899716943
94;"http%3A%2F%2Frdfh.ch%2F0804%2F-JzFwsNqRp2QZBW7TkluKQ";3635;2499;1.4545818327330933
95;"http%3A%2F%2Frdfh.ch%2F0804%2F-KMouGP8SOe_KrcZ8_Sa8A";4444;3166;1.4036639292482629
96;"http%3A%2F%2Frdfh.ch%2F0804%2F-KNPFhhqTdak_iypDawm9Q";6135;4422;1.387381275440977
97;"http%3A%2F%2Frdfh.ch%2F0804%2F-Kpir_yoThmqxHUb-Aq43A";4961;3500;1.4174285714285715
98;"http%3A%2F%2Frdfh.ch%2F0804%2F-LAAsUCqQBmvUmvrY8ocDw";7565;4736;1.597339527027027
99;"http%3A%2F%2Frdfh.ch%2F0804%2F-LY8bT2mQNCmLfrteK2O2A";4053;2852;1.4211079943899019
100;"http%3A%2F%2Frdfh.ch%2F0804%2F-Ld78wHmQEKtRssC_PPToQ";3475;4565;0.7612267250821467
101;"http%3A%2F%2Frdfh.ch%2F0804%2F-Ll2_LEpQ2C2JcdbGC635Q";6808;4891;1.391944387650787
102;"http%3A%2F%2Frdfh.ch%2F0804%2F-M-YjoR6SoeXDo6uQ2-qlw";2048;3089;0.6629977338944643
103;"http%3A%2F%2Frdfh.ch%2F0804%2F-M-o0qOBQ9uGzKzGApcZbA";4610;3466;1.330063473744951
104;"http%3A%2F%2Frdfh.ch%2F0804%2F-MRdxnurTQOn1kwNhPMRKw";3677;2633;1.3965058868211166
105;"http%3A%2F%2Frdfh.ch%2F0804%2F-N0pKHTiSVymkt1ZwObNBw";6937;4736;1.4647381756756757
106;"http%3A%2F%2Frdfh.ch%2F0804%2F-N7WWQXXQ3OlJHYsEQxizA";4520;5869;0.7701482364968478
107;"http%3A%2F%2Frdfh.ch%2F0804%2F-ND2PsraQn-0feiTQWqhRw";2557;3794;0.6739588824459674
108;"http%3A%2F%2Frdfh.ch%2F0804%2F-NIOlOOnQnqLQB0mtIo0tw";2512;3201;0.7847547641362075
109;"http%3A%2F%2Frdfh.ch%2F0804%2F-NNfAtmCQfSFLW1_kImocg";1716;1797;0.9549248747913188
110;"http%3A%2F%2Frdfh.ch%2F0804%2F-NlBtjG4RcaFXLfQSU7JwQ";2897;4079;0.7102230938955626
111;"http%3A%2F%2Frdfh.ch%2F0804%2F-Np_ayoeT96pVDwC3aDK8w";8064;3997;2.0175131348511384
112;"http%3A%2F%2Frdfh.ch%2F0804%2F-Nv-NlSCS-CuMxHLQi8PVQ";3323;2320;1.4323275862068965
113;"http%3A%2F%2Frdfh.ch%2F0804%2F-NvBuKY2RzK2DUkUZjikXw";2531;1612;1.5700992555831266
114;"http%3A%2F%2Frdfh.ch%2F0804%2F-ObRjDLQT0qGlmospgPI2w";2961;1944;1.5231481481481481
115;"http%3A%2F%2Frdfh.ch%2F0804%2F-P7Vdt6PRFGOO9GuiHSA2Q";2342;3563;0.6573112545607634
116;"http%3A%2F%2Frdfh.ch%2F0804%2F-PLm7IucRBaMPbkt0FUmwg";6396;4266;1.49929676511955
117;"http%3A%2F%2Frdfh.ch%2F0804%2F-PQ4zK-0RlqLkLiwQmCYsg";1400;2100;0.6666666666666666
118;"http%3A%2F%2Frdfh.ch%2F0804%2F-PUf7EPURj2gfycBGPWl6w";5331;3781;1.4099444591377943
119;"http%3A%2F%2Frdfh.ch%2F0804%2F-PYq95yDSp62sfmuaeUf0g";8270;4110;2.0121654501216546
120;"http%3A%2F%2Frdfh.ch%2F0804%2F-Pj1vqplSTanvGB200bbMg";2049;1317;1.5558086560364466
121;"http%3A%2F%2Frdfh.ch%2F0804%2F-Q2kx8AgQ6WSBOfoW3wV4A";3117;1887;1.6518282988871225
122;"http%3A%2F%2Frdfh.ch%2F0804%2F-Q3kxs0TRhKKx_iDFQxBkw";3008;1960;1.5346938775510204
123;"http%3A%2F%2Frdfh.ch%2F0804%2F-RAmLCjSSEuSDjtwfBldUQ";2735;3795;0.7206851119894598
124;"http%3A%2F%2Frdfh.ch%2F0804%2F-RCd-tIVRkeRnTo1MCBXiA";3110;4222;0.7366177167219328
125;"http%3A%2F%2Frdfh.ch%2F0804%2F-RE6tgAsQleCASbP6suvPA";3008;1960;1.5346938775510204
126;"http%3A%2F%2Frdfh.ch%2F0804%2F-RMZDCKVQ4qeAwqxqGmYVg";3775;2543;1.4844671647660244
127;"http%3A%2F%2Frdfh.ch%2F0804%2F-RMeKfpiTDS3hD9L3Sw3xA";5610;5628;0.9968017057569296
128;"http%3A%2F%2Frdfh.ch%2F0804%2F-RbjxD6MQUWlcB4JMHV63Q";4136;2982;1.3869885982562038
129;"http%3A%2F%2Frdfh.ch%2F0804%2F-Rjlb545QHeqcMz-hX4lbg";1548;2558;0.6051602814698983
130;"http%3A%2F%2Frdfh.ch%2F0804%2F-RsgQMrLRLOQy9j--MfNpg";2926;1925;1.52
131;"http%3A%2F%2Frdfh.ch%2F0804%2F-S373hK6SR2A2AOetBMMFg";2181;1421;1.5348346235045742
132;"http%3A%2F%2Frdfh.ch%2F0804%2F-SfCSwMpQ7udASmsAmQpwg";4000;5371;0.7447402718301992
133;"http%3A%2F%2Frdfh.ch%2F0804%2F-TiyBNt7RsOIPsluvB6k7A";2464;1648;1.4951456310679612
134;"http%3A%2F%2Frdfh.ch%2F0804%2F-UV4EvCOTmiIlNF9-Ac20Q";3817;3826;0.9976476738107685
135;"http%3A%2F%2Frdfh.ch%2F0804%2F-UX9qhnMQAumygy6kR6Fyw";3560;2642;1.3474640423921271
136;"http%3A%2F%2Frdfh.ch%2F0804%2F-UjY2GMHTQ2nJmth88t_mw";1973;2881;0.6848316556751128
137;"http%3A%2F%2Frdfh.ch%2F0804%2F-UtHQLUURnaEWPWOZCp8aA";3705;4836;0.7661290322580645
138;"http%3A%2F%2Frdfh.ch%2F0804%2F-VQrM6lDQbeSGe9YhU0qoQ";1533;2161;0.7093937991670523
139;"http%3A%2F%2Frdfh.ch%2F0804%2F-VjsIrjSRSKKIMgjKcfdJQ";5304;7952;0.6670020120724346
140;"http%3A%2F%2Frdfh.ch%2F0804%2F-W0JtMPBRdCMZDb_4_5Sbg";6100;4423;1.3791544200768708
141;"http%3A%2F%2Frdfh.ch%2F0804%2F-W2kP688Smma5EbaOxENGA";4073;4017;1.0139407518048296
142;"http%3A%2F%2Frdfh.ch%2F0804%2F-W3OXd12QciRyq7yXY2OVg";7589;5406;1.403810580836108
143;"http%3A%2F%2Frdfh.ch%2F0804%2F-WVlgJizRuauuYI2THgvHg";3399;4617;0.7361923326835608
144;"http%3A%2F%2Frdfh.ch%2F0804%2F-WwlSI6wTqCFiqeF2rG0Qg";3471;2674;1.2980553477935677
145;"http%3A%2F%2Frdfh.ch%2F0804%2F-X2UThuXSC229mKKKgNp5A";4543;3002;1.5133244503664225
146;"http%3A%2F%2Frdfh.ch%2F0804%2F-X65TZq8TR64_4D3HsVxEA";5924;4229;1.4008039725703476
147;"http%3A%2F%2Frdfh.ch%2F0804%2F-XG4IbYeSKiu9qn_sXtBVw";3797;3799;0.9994735456699131
148;"http%3A%2F%2Frdfh.ch%2F0804%2F-XHEzvIZTmqVZBJw_Q8LWw";7143;4719;1.5136681500317863
149;"http%3A%2F%2Frdfh.ch%2F0804%2F-XPcHcroRGaQfqSD_K_DcA";4158;5653;0.7355386520431629
150;"http%3A%2F%2Frdfh.ch%2F0804%2F-XYRzFjjStmWq3SNU3wgSA";2100;1400;1.5
151;"http%3A%2F%2Frdfh.ch%2F0804%2F-Xg-KaJyTqKEArXWJEHtMQ";5002;4988;1.0028067361668003
